N = 5000, ,	 mu = 2.0,	 nu = 2.0
10,	 [ 0.00000000e+00 -8.12240903e-01 -3.12973011e+01 ...  1.04102311e+04
  1.04065472e+04  1.04089306e+04],	 [ 0.00000000e+00 -3.82941269e+00 -1.60359604e+01 ...  1.21162474e+04
  1.21160692e+04  1.21137059e+04],	 [0.00000000e+00 7.82921115e-01 7.35053468e+00 ... 1.60688529e+04
 1.60695906e+04 1.60702619e+04],	 [ 3.90648556  3.49351089  9.89871335 ...  2.56743062 25.30919805
  2.58801417],	 [3.28300775 4.50338072 3.52245313 ... 5.18789272 3.18993486 5.50201409],	 [12.79098084  3.91460557 32.83806784 ...  2.14912803  3.68821269
  3.35642059],	 [0.00000000e+00 3.91460557e+00 3.51663629e+01 ... 1.59742406e+04
 1.59717049e+04 1.59714654e+04]
4,	 [    0.            13.56833157    12.66322836 ... -9559.44334795
 -9556.54940342 -9558.5236431 ],	 [ 0.00000000e+00 -5.72168241e+00 -1.16034296e+01 ...  2.19939379e+04
  2.19938633e+04  2.19930299e+04],	 [0.00000000e+00 2.94507909e+00 4.13527507e+00 ... 2.25363325e+04
 2.25369115e+04 2.25373401e+04],	 [ 2.8218883   3.08393992  5.1262008  ...  6.06425933  8.43176434
 13.02466448],	 [3.03267019 5.8841183  4.55970328 ... 2.53668482 6.25739005 3.54102232],	 [10.91426415 14.72539545  5.95097991 ...  2.20824138  2.89490761
  2.14292438],	 [0.00000000e+00 1.47253954e+01 1.71754747e+01 ... 2.39815818e+04
 2.39803598e+04 2.39803824e+04]
6,	 [ 0.00000000e+00 -1.30258770e+00  2.22985872e+00 ... -9.37342497e+04
 -9.37333159e+04 -9.37358238e+04],	 [0.00000000e+00 1.86704275e+01 1.52092500e+01 ... 2.06032758e+04
 2.06052133e+04 2.06060885e+04],	 [0.00000000e+00 3.74316230e+00 4.73226144e+00 ... 3.35396316e+04
 3.35400618e+04 3.35405930e+04],	 [318.53068222   5.95769181   4.07276628 ...   4.24833889   6.623078
   3.6171738 ],	 [0.58629015 1.64045089 5.50797734 ... 0.14507014 1.12166322 2.8058581 ],	 [ 6.43113773 18.71581149  4.9454957  ...  4.27678103  2.15081056
  2.65623014],	 [0.00000000e+00 1.87158115e+01 1.53718430e+01 ... 9.59718946e+04
 9.59713985e+04 9.59740358e+04]
7,	 [ 0.00000000e+00  7.13333235e+00  3.90139546e+00 ... -3.97630065e+03
 -3.97411254e+03 -3.96856021e+03],	 [ 0.00000000e+00 -3.86157385e+00 -4.81710638e+00 ...  5.95703101e+03
  5.95709512e+03  5.95436301e+03],	 [0.00000000e+00 1.62229693e+00 2.29634317e+00 ... 1.72948871e+04
 1.72953249e+04 1.72965625e+04],	 [ 2.3617291   7.52214874  5.07098873 ...  4.40240687 14.62000105
  4.70725983],	 [2.64760523 5.78701345 3.42905682 ... 5.84372281 0.02929064 5.82590529],	 [3.63124366 8.11148463 3.37023122 ... 6.87483211 2.18905126 6.18811   ],	 [0.00000000e+00 8.11148463e+00 6.19882250e+00 ... 7.16220534e+03
 7.16104411e+03 7.15569068e+03]
12,	 [ 0.00000000e+00  1.22478721e+01  1.02890787e+01 ... -5.63023834e+04
 -5.63070868e+04 -5.63038217e+04],	 [ 0.00000000e+00  5.21164418e+00  9.99199763e-01 ... -8.45413692e+04
 -8.45343058e+04 -8.45360036e+04],	 [0.00000000e+00 2.66211649e+00 3.59123564e+00 ... 3.75860400e+04
 3.75877372e+04 3.75884732e+04],	 [14.10353612  2.893964   54.49734798 ...  6.08445072 24.71966115
  3.85924375],	 [3.59154741 0.40230615 4.27713    ... 4.28789785 2.15825441 5.8036744 ],	 [ 3.74709423 13.31058247  4.64559571 ...  3.27368679  8.48610382
  3.68016535],	 [0.00000000e+00 1.33105825e+01 1.03374823e+01 ... 1.01573626e+05
 1.01570354e+05 1.01569957e+05]
11,	 [ 0.00000000e+00 -3.53903137e+00 -2.10817806e+00 ... -4.58760155e+03
 -4.58947284e+03 -4.58720577e+03],	 [0.00000000e+00 1.90245706e+00 6.08505833e+00 ... 5.60524969e+03
 5.60340493e+03 5.60485758e+03],	 [0.00000000e+00 8.03594074e-01 1.68770933e+00 ... 1.59703314e+04
 1.59708569e+04 1.59713954e+04],	 [4.10325659 2.5472376  3.35742855 ... 3.27236255 2.77334543 4.01437884],	 [3.58046305 2.64834708 1.24117975 ... 5.30862823 3.91984955 0.56985339],	 [4.09275963 4.01797037 4.42057628 ... 3.32612134 2.62771232 2.69254593],	 [0.00000000e+00 4.01797037e+00 6.43990292e+00 ... 7.24326667e+03
 7.24302477e+03 7.24271256e+03]
15,	 [ 0.00000000e+00 -8.80134369e-01 -4.67878614e+00 ...  3.07068009e+04
  3.07071525e+04  3.07063319e+04],	 [ 0.00000000e+00 -5.10157562e+00 -6.94060450e+00 ... -1.14122936e+04
 -1.14214742e+04 -1.14183578e+04],	 [0.00000000e+00 1.03538805e+00 1.87946820e+00 ... 2.68074137e+04
 2.68092512e+04 2.68098957e+04],	 [ 2.26774285 24.38389359  5.64934309 ...  2.21775942  7.80046928
  2.78698926],	 [1.30648263 4.54154862 3.5924612  ... 5.67844971 4.75067809 1.82828338],	 [5.76553648 5.17694025 4.22040075 ... 8.810268   9.18734282 3.22264032],	 [0.00000000e+00 5.17694025e+00 8.37036622e+00 ... 3.27589387e+04
 3.27624677e+04 3.27606122e+04]
28,	 [   0.           -4.64813697  -23.50920022 ... 1597.30101257 1599.08452884
 1600.32023241],	 [   0.           -8.60301156  -15.17341165 ... 4213.67258372 4212.75974617
 4214.6391111 ],	 [0.00000000e+00 1.95567876e+00 5.95022436e+00 ... 1.62918022e+04
 1.62922029e+04 1.62926527e+04],	 [ 5.39520826 20.12098964  3.4938384  ...  2.37449852  5.89814488
  2.51538266],	 [1.22037967 4.21702979 3.47680382 ... 1.6461353  5.81012725 0.98915891],	 [66.29858533  9.77839379 19.97272802 ...  3.28619997  2.00354753
  2.24921672],	 [   0.            9.77839379   27.98061679 ... 4506.26310456 4506.04216684
 4508.23775805]
14,	 [ 0.00000000e+00 -5.97513757e-01  5.81155076e-01 ...  1.46381494e+04
  1.46378307e+04  1.46396017e+04],	 [ 0.00000000e+00 -2.24611767e+00  1.60753784e+00 ...  1.02343902e+04
  1.02321197e+04  1.02306252e+04],	 [0.00000000e+00 4.64846955e-01 1.27082266e+00 ... 2.18196632e+04
 2.18201217e+04 2.18205852e+04],	 [  5.85551629   3.38489741   2.23855966 ...   4.72137393   3.07318521
 155.69492771],	 [5.59615623 4.45238978 1.27397452 ... 2.95222004 4.57293586 5.58224678],	 [ 2.34204605  2.32423477  4.02987854 ... 16.74362078  2.29278583
  2.31728222],	 [0.00000000e+00 2.32423477e+00 1.70936220e+00 ... 1.78610795e+04
 1.78595174e+04 1.78601128e+04]
16,	 [ 0.00000000e+00  2.61425393e+00  3.77898523e+00 ... -5.53998975e+03
 -5.53780754e+03 -5.55000184e+03],	 [0.00000000e+00 8.00918644e+00 5.06622613e+00 ... 2.06549374e+04
 2.06558559e+04 2.06571364e+04],	 [0.00000000e+00 1.68500909e+00 2.31802140e+00 ... 2.04197319e+04
 2.04202055e+04 2.04226577e+04],	 [36.13683534  3.19270183 10.56969764 ...  2.55493207  2.45468444
 22.89196431],	 [0.36491222 1.25529244 5.08924229 ... 3.93217826 0.39840144 3.03696664],	 [ 5.76462052  8.42504547  3.16506152 ...  5.86997037  2.3676327
 12.26134922],	 [0.00000000e+00 8.42504547e+00 6.32039371e+00 ... 2.13849930e+04
 2.13853150e+04 2.13897126e+04]
17,	 [ 0.00000000e+00  9.86342029e-02 -2.44190099e+00 ...  1.33581909e+03
  1.30653621e+03  1.31006214e+03],	 [   0.           -2.45833397   -3.83208135 ... -341.3238122  -364.75335655
 -363.12920827],	 [0.00000000e+00 4.92062378e-01 1.06969551e+00 ... 1.71445922e+04
 1.71520926e+04 1.71528691e+04],	 [14.07521287  2.9677124   4.04029986 ...  3.72666262  9.74829351
  9.08863736],	 [2.67891402 4.75248985 3.63729209 ... 3.2885401  3.81640104 0.43165814],	 [ 5.46172525  2.46031189  2.88816568 ...  6.76240121 37.50240926
  3.88201706],	 [   0.            2.46031189    4.54397711 ... 1378.73659387 1356.49617921
 1359.4578492 ]
18,	 [ 0.00000000e+00 -2.13369300e-01  7.23252563e+00 ... -5.92044580e+03
 -5.92431718e+03 -5.94452032e+03],	 [0.00000000e+00 2.52871726e+00 6.09862942e+00 ... 1.83497835e+04
 1.83409542e+04 1.82987527e+04],	 [0.00000000e+00 5.07540636e-01 2.15903238e+00 ... 2.53171063e+04
 2.53190345e+04 2.53283921e+04],	 [   2.77096232 1184.7405098    31.8274248  ...    8.6120041     2.95682397
    2.05737802],	 [0.114812   1.6549754  0.44707045 ... 2.04819573 4.29916535 4.26590133],	 [ 5.86875706  2.53770318  8.2574587  ...  3.40505095  9.64076841
 46.78817382],	 [0.00000000e+00 2.53770318e+00 9.46058708e+00 ... 1.92812405e+04
 1.92740275e+04 1.92401058e+04]
20,	 [ 0.00000000e+00 -7.27596585e+00 -5.91262231e+00 ...  1.21215078e+04
  1.21223197e+04  1.21212331e+04],	 [     0.            -14.05011435    -12.30356791 ... -12026.77996161
 -12028.75258301 -12032.55779613],	 [0.00000000e+00 3.16446136e+00 3.60759249e+00 ... 5.23320884e+04
 5.23325150e+04 5.23333065e+04],	 [ 16.57868364   4.05727001   5.46127005 ...   5.33309057   2.40721273
 743.97638042],	 [0.16203713 4.23455715 0.90800088 ... 1.47199314 5.10286905 4.43424042],	 [77.11543209 15.8223068   2.21565568 ... 12.38565651  2.13319456
  3.95731058],	 [0.00000000e+00 1.58223068e+01 1.36505269e+01 ... 1.70755494e+04
 1.70775152e+04 1.70794245e+04]
31,	 [ 0.00000000e+00 -4.08046755e+00  4.36176725e+00 ... -2.24439466e+04
 -2.24442595e+04 -2.24410996e+04],	 [ 0.00000000e+00  4.69553340e+00  7.76470403e+00 ... -1.42683907e+04
 -1.42638996e+04 -1.42651473e+04],	 [0.00000000e+00 1.24415834e+00 3.04072325e+00 ... 2.58263710e+04
 2.58272714e+04 2.58279509e+04],	 [ 2.24855556  2.30114625 62.89653664 ...  3.56248609 10.6934213
  3.24880685],	 [0.33200726 2.28622392 0.34869432 ... 0.08062195 1.64036618 5.90714396],	 [2.73766706 6.2207917  8.98282454 ... 2.62012703 4.50192922 3.39734123],	 [0.00000000e+00 6.22079170e+00 8.90593298e+00 ... 2.65954453e+04
 2.65933003e+04 2.65913027e+04]
19,	 [  0.           5.21764395   3.42729857 ... 415.93777846 413.40764877
 415.7571681 ],	 [   0.           17.89813216   19.1506838  ... 1527.67584488 1526.84114887
 1533.4812644 ],	 [0.00000000e+00 3.72862947e+00 4.16562934e+00 ... 1.99573913e+04
 1.99579241e+04 1.99593328e+04],	 [ 3.98808964  2.73708001 53.97304752 ...  2.00274642 20.92599993
  3.36160072],	 [2.59743658 1.2871384  2.53112544 ... 1.9972889  3.46025225 1.23070724],	 [ 2.81390452 18.64314736  2.18499935 ...  2.52868624  2.66425856
  7.04353429],	 [   0.           18.64314736   19.45494964 ... 1583.28699943 1581.81850348
 1588.84197172]
51,	 [    0.            -5.17290705    -7.56347011 ... -2355.82204896
 -2354.57295631 -2355.65384589],	 [0.00000000e+00 1.06594404e+00 3.18639260e+00 ... 1.61748996e+03
 1.61928598e+03 1.62132856e+03],	 [0.00000000e+00 1.05631821e+00 1.69541425e+00 ... 1.51127653e+04
 1.51132028e+04 1.51136650e+04],	 [ 2.01421796  5.54848346  6.22773077 ...  2.24513362 11.92342354
 13.8850677 ],	 [4.26996414 2.93837427 2.416002   ... 4.99791935 0.96311054 2.05751245],	 [9.90339484 5.28159105 3.19548022 ... 2.05954916 2.18767124 2.3109467 ],	 [   0.            5.28159105    8.20726373 ... 2857.65136143 2857.6390403
 2859.68728177]
22,	 [ 0.00000000e+00  3.74165303e+00  1.15612331e+00 ... -1.70466530e+04
 -1.70460045e+04 -1.70452736e+04],	 [ 0.00000000e+00  5.33371139e-01 -2.42930151e-01 ... -1.36461419e+05
 -1.36457846e+05 -1.36459940e+05],	 [0.00000000e+00 7.55895552e-01 1.29580694e+00 ... 4.21922770e+04
 4.21930033e+04 4.21934470e+04],	 [28.4365424  18.55475262  4.43987082 ... 54.62919825 62.46797284
  3.07314731],	 [4.50492961 0.14159565 3.43327737 ... 2.57190508 1.39126815 5.04816241],	 [4.35958424 3.77947776 2.69955693 ... 2.14600062 3.6316165  2.21838365],	 [0.00000000e+00 3.77947776e+00 1.18137046e+00 ... 1.37522024e+05
 1.37518398e+05 1.37520386e+05]
23,	 [ 0.00000000e+00  2.90284104e+00  8.56054827e+00 ... -1.93924578e+05
 -1.93915160e+05 -1.93926917e+05],	 [ 0.00000000e+00 -2.82439677e+00 -1.14776844e+00 ...  1.70840919e+05
  1.70851656e+05  1.70844119e+05],	 [0.00000000e+00 8.10029708e-01 1.99021162e+00 ... 7.49242362e+04
 7.49270928e+04 7.49298857e+04],	 [25.36876247 86.90631372  2.48953438 ...  8.26554654  4.69943248
 20.31697827],	 [1.48057501 5.51148299 0.28809942 ... 6.04619937 0.85079361 3.71168404],	 [ 2.07627484  4.05014854  5.90090956 ...  2.55646598 14.28261094
 13.9647295 ],	 [0.00000000e+00 4.05014854e+00 8.63714994e+00 ... 2.58444117e+05
 2.58444149e+05 2.58447987e+05]
34,	 [  0.          12.84677476  12.69148839 ... 984.65503861 984.97646686
 983.55438922],	 [  0.          58.1821016   45.6947202  ... 640.98832549 649.14826451
 647.46745293],	 [0.00000000e+00 1.19167052e+01 1.44143746e+01 ... 1.37255593e+04
 1.37271926e+04 1.37276329e+04],	 [ 5.59099436  2.23704328  4.12263749 ...  2.79124369  6.66564104
 43.33532507],	 [1.99673434 1.35348035 4.69995416 ... 2.37157854 1.53142567 4.01018321],	 [ 6.95648162 59.58352598 12.4883469  ...  5.22062329  8.16626726
  2.20168853],	 [   0.           59.58352598   47.4244803  ... 1174.90917882 1179.64914682
 1177.53697996]
35,	 [  0.          26.37105008  21.47796183 ... 546.95864008 543.62812382
 542.9807112 ],	 [ 0.00000000e+00  6.06052462e+00  1.29520435e+00 ... -1.37714589e+04
 -1.37664092e+04 -1.37687624e+04],	 [0.00000000e+00 5.41169933e+00 6.77772407e+00 ... 1.63733355e+04
 1.63745453e+04 1.63750335e+04],	 [15.19368584  2.14668439  2.12810084 ...  9.15215049  6.25845149
  4.60331083],	 [2.92223357 0.2258949  3.91376291 ... 5.91988557 2.15386086 4.4439089 ],	 [ 5.28506399 27.05849665  6.83012371 ...  4.31123821  6.04905315
  2.44061414],	 [    0.            27.05849665    21.51697931 ... 13782.31630314
 13777.1388385  13779.46465925]
24,	 [ 0.00000000e+00 -1.19097393e+00  2.83873931e+00 ...  3.32021442e+04
  3.32014196e+04  3.32007580e+04],	 [ 0.00000000e+00 -2.10257224e+00  7.69979059e+00 ...  6.01263282e+03
  6.00812948e+03  6.01167348e+03],	 [0.00000000e+00 4.83289930e-01 2.60295883e+00 ... 2.54787945e+04
 2.54797068e+04 2.54804278e+04],	 [2.63902327 3.24672802 3.11543661 ... 2.06132623 3.89048696 2.07288301],	 [4.41278945 4.19701411 1.18076109 ... 5.90447812 4.55283798 1.75534916],	 [67.44847596  2.41644965 10.59834448 ...  3.4016725   4.56127567
  3.60522899],	 [0.00000000e+00 2.41644965e+00 8.20641310e+00 ... 3.37421715e+04
 3.37406562e+04 3.37406365e+04]
25,	 [0.00000000e+00 2.93208157e+00 1.87479635e-01 ... 3.95012896e+03
 3.94811916e+03 3.94951614e+03],	 [ 0.00000000e+00 -2.64154484e+00 -8.81705356e-01 ...  4.04817728e+04
  4.04828677e+04  4.04874261e+04],	 [0.00000000e+00 7.89299981e-01 1.44136976e+00 ... 2.37775147e+04
 2.37779724e+04 2.37789259e+04],	 [ 2.03807274  2.4391915   2.40992811 ...  2.11760521  2.5540959
 12.61819723],	 [1.31921317 5.54986706 2.57142844 ... 2.36305548 2.64276181 1.27342219],	 [ 3.20378805  3.9464999   3.26034888 ... 14.90143949  2.2886934
  4.76766077],	 [0.00000000e+00 3.94649990e+00 9.01417189e-01 ... 4.06740390e+04
 4.06749336e+04 4.06796061e+04]
26,	 [    0.            -7.1778314    -10.38519839 ... -6289.45943454
 -6292.62847733 -6271.38459333],	 [ 0.00000000e+00 -4.08977465e+00 -8.03169742e-01 ... -1.78737883e+03
 -1.78594763e+03 -1.79876712e+03],	 [0.00000000e+00 1.65224115e+00 2.57069583e+00 ... 1.44137527e+04
 1.44144482e+04 1.44194106e+04],	 [ 4.63162435  2.17899179  4.91097087 ... 24.60433753  8.71354271
  3.79918743],	 [3.13343792 3.65949405 2.34399333 ... 1.99858385 2.71739378 5.74023727],	 [ 2.52517466  8.26120575  4.59227339 ...  2.50024135  3.47723437
 24.81213541],	 [   0.            8.26120575   10.41620983 ... 6538.50311968 6541.16060685
 6524.24921978]
42,	 [ 0.00000000e+00  1.34179819e+00 -8.45004664e-01 ... -6.07791300e+03
 -6.07227028e+03 -6.04556697e+03],	 [    0.            -1.75273884    -3.12128757 ... -1387.25520351
 -1392.69990479 -1411.85097254],	 [0.00000000e+00 4.41475518e-01 9.57422505e-01 ... 1.47236529e+04
 1.47252212e+04 1.47317933e+04],	 [4.09969947 3.32265928 2.01844111 ... 2.25426518 3.5483122  2.12644927],	 [0.7767195  5.36576407 3.70078265 ... 4.19580112 5.51564517 5.66102234],	 [ 3.42328068  2.20737759  2.57973494 ...  3.05359451  7.84124236
 32.8607731 ],	 [0.00000000e+00 2.20737759e+00 3.23364639e+00 ... 6.23422036e+03
 6.22993414e+03 6.20823672e+03]
70,	 [ 0.00000000e+00  1.61814563e+01  1.14823603e+01 ... -2.67109388e+04
 -2.67124432e+04 -2.67122369e+04],	 [ 0.00000000e+00 -2.89411502e+00  4.96017591e+00 ... -1.10420783e+04
 -1.10450296e+04 -1.10475801e+04],	 [0.00000000e+00 3.28764615e+00 5.11818039e+00 ... 2.16594408e+04
 2.16601033e+04 2.16606151e+04],	 [ 5.10607971  3.30030864  7.69631733 ... 10.4218756  66.15437412
  5.69181278],	 [2.97282352 6.10620281 2.10995305 ... 5.95906693 4.24097981 4.79312167],	 [ 5.19753344 16.43823076  9.15267117 ...  3.28834176  3.31257275
  2.55887003],	 [0.00000000e+00 1.64382308e+01 1.25079152e+01 ... 2.89033172e+04
 2.89058351e+04 2.89066190e+04]
27,	 [ 0.00000000e+00 -4.92165788e+00 -3.11268997e+00 ... -4.54548851e+04
 -4.54561597e+04 -4.54582096e+04],	 [ 0.00000000e+00 -1.76985084e+00 -3.36565082e+00 ... -1.29146835e+04
 -1.29126316e+04 -1.29127339e+04],	 [0.00000000e+00 1.04604184e+00 1.52849153e+00 ... 2.71685043e+04
 2.71689874e+04 2.71693979e+04],	 [ 4.6285221   2.19548114  5.44019235 ...  2.83717168 11.09758442
  3.68328115],	 [1.4834555  3.48679816 5.56031418 ... 5.38319954 2.1266508  3.19150003],	 [3.13674261 5.2302092  2.41224843 ... 4.65738753 2.41559125 2.05237901],	 [0.00000000e+00 5.23020920e+00 4.58436956e+00 ... 4.72539483e+04
 4.72546137e+04 4.72566134e+04]
72,	 [ 0.00000000e+00 -9.02727339e-01 -6.59002879e+00 ...  3.04569218e+03
  3.03375858e+03  3.03128420e+03],	 [   0.           -2.41916052    4.18422617 ... 1481.24745131 1486.20221346
 1483.21878763],	 [0.00000000e+00 5.16420536e-01 2.25940778e+00 ... 1.78305947e+04
 1.78331790e+04 1.78339542e+04],	 [ 9.6316218   8.46715326  4.03086242 ...  2.39177576 18.94353681
  4.41038049],	 [4.80984434 4.35523483 2.28179716 ... 3.01604571 2.74805688 4.01999141],	 [14.14945358  2.58210268  8.71493623 ...  6.7290783  12.92132144
  3.87600026],	 [0.00000000e+00 2.58210268e+00 7.80616603e+00 ... 3.38678828e+03
 3.37823743e+03 3.37470323e+03]
46,	 [ 0.00000000e+00  2.86247956e+00  4.88689815e+00 ... -1.96338410e+04
 -1.96366202e+04 -1.96167395e+04],	 [0.00000000e+00 1.12098088e+00 3.41312808e-01 ... 7.04198916e+03
 7.03726846e+03 7.05874653e+03],	 [0.00000000e+00 6.14829646e-01 1.04870303e+00 ... 1.85482998e+04
 1.85493954e+04 1.85552488e+04],	 [23.8130022   4.92158148  2.98473599 ...  2.15716023  2.92691543
  2.17095487],	 [4.42398737 0.37325435 5.91556164 ... 3.2946491  4.18029394 0.82400087],	 [ 2.45126982  3.07414823  2.16936694 ... 12.99533188  5.4780629
 29.26687545],	 [0.00000000e+00 3.07414823e+00 4.89880270e+00 ... 2.08585072e+04
 2.08595302e+04 2.08480784e+04]
47,	 [   0.          100.75699521  100.46124509 ... 9759.91543843 9760.24520146
 9760.09789131],	 [    0.           101.25462108   103.99231849 ... 13260.30631474
 13257.31207786 13259.41004656],	 [    0.            28.56884343    29.1195686  ... 21285.62020648
 21286.22267467 21286.64330149],	 [ 9.94849973 12.53982438  2.64353449 ...  2.07506506  8.70141039
  2.62286728],	 [4.11940584 0.78786151 1.67840779 ... 0.49221682 4.8220795  1.64089688],	 [  5.80229811 142.84421715   2.75362584 ...   3.69585914   3.01234097
   2.10313407],	 [    0.           142.84421715   144.59206088 ... 16464.86176456
 16462.64589677 16464.24810402]
48,	 [ 0.00000000e+00  1.02183562e+00  2.15691483e+00 ... -1.09807862e+03
 -1.09588816e+03 -1.09871086e+03],	 [ 0.00000000e+00 -4.99783741e+00 -7.35747041e+00 ... -1.79612625e+04
 -1.79607229e+04 -1.79599005e+04],	 [0.00000000e+00 1.02024559e+00 1.54393530e+00 ... 1.98804310e+04
 1.98808822e+04 1.98814702e+04],	 [ 2.75273063  2.05084024 54.97663422 ...  8.93225665  8.39830277
  9.23058587],	 [4.42688821 4.91406503 5.16075433 ... 0.29867478 0.24151453 2.85809884],	 [ 6.73564661  5.10122797  2.61844853 ... 10.89431559  2.25593413
  2.94004848],	 [0.00000000e+00 5.10122797e+00 7.66711500e+00 ... 1.79947972e+04
 1.79941251e+04 1.79934764e+04]
33,	 [   0.           33.72840118   33.2497588  ... 4537.76874466 4541.60834836
 4536.41779772],	 [ 0.00000000e+00 -2.72765647e+01 -3.17725453e+01 ... -6.10637125e+04
 -6.10635063e+04 -6.10654530e+04],	 [0.00000000e+00 8.67551965e+00 9.57979703e+00 ... 2.83598176e+04
 2.83605866e+04 2.83616954e+04],	 [ 9.87375498 14.56513464  7.64972668 ...  5.54488302  3.63517766
  2.6376578 ],	 [5.0161394  5.60315466 4.6063284  ... 0.36898827 0.05364234 3.50040917],	 [ 3.42567103 43.37759826  4.5213869  ...  9.21987637  3.84513456
  5.54360583],	 [0.00000000e+00 4.33775983e+01 4.59895759e+01 ... 6.12320857e+04
 6.12321648e+04 6.12337214e+04]
21,	 [0.00000000e+00 2.88408263e+00 5.87007579e+00 ... 2.71189031e+04
 2.71189282e+04 2.71155345e+04],	 [ 0.00000000e+00  1.11286267e+00  6.56459938e-01 ... -2.12389396e+03
 -2.12165725e+03 -2.12596604e+03],	 [0.00000000e+00 6.18268420e-01 1.22240279e+00 ... 1.76874042e+04
 1.76878515e+04 1.76889485e+04],	 [30.88411865  2.40960013  6.30723506 ...  2.10326612  5.19825664
